dst_port,protocol,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts/s,flow_pkts/s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts/s,bwd_pkts/s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down/up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts/b_avg,fwd_pkts/b_avg,fwd_blk_rate_avg,bwd_byts/b_avg,bwd_pkts/b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
0.17023452307289275,6.108608356142008e-05,0.004636998502640753,0.008387629794525708,0.008576968257626943,0.026434299402989796,0.014805102201714361,0.004289734607171607,2.0780204319213706e-06,0.00811631941652018,0.00538859908875975,0.0018613107498566287,4.870491905172161e-06,-0.00015650800467144926,0.0028859479277067277,0.008716589547328525,-0.00958270358317915,0.010645662223412516,-0.0023390579101693638,0.00017787415699696812,2.656691683820448e-05,0.0017055740585218346,0.0019634958955734613,-1.9097159464302e-05,0.000669610458957095,0.00012806817003729596,-0.00031166714689635804,-0.00034477770389920487,0.002724959074297345,-4.051924031599113e-06,0.0015555806811417597,5.6329269311281085e-08,0.0,0.0,0.0,0.04461423462569012,0.019353445217845277,-2.72183398371346e-05,-0.00943078912272299,0.001862074824850472,0.012290842165018648,0.0025995736841064876,0.001737468007566662,-0.0028451873568218337,3.7247682559866316e-06,1.0057826570999885e-06,0.0,0.0037081445515210754,-0.0011833648158317699,-0.0012467146489327523,0.0,2.657794395428324e-07,0.0024936687343573797,0.002302679555547324,-0.0018043774480413412,0.005024234824332951,0.0,0.0,0.0,0.0,0.0,0.0,0.002479969673697121,0.01721024298425644,0.009391311170660426,0.006363231243532491,0.07493760188723098,0.020604791596751878,0.04581208581942966,0.10873449525721542,4.075270947176684e-05,8.246769341607694e-06,8.655326516986945e-06,1.3549546335902883e-07,8.418939764801098e-06,8.438897311066071e-07,1.6622520410313456e-05,0.0007046422291578952
0.15834686156141495,0.0004555554450912685,0.0036840375884440485,0.0044496152812317,0.0014258058513838406,0.004936907079526752,0.001731514260711605,0.013076944755182215,8.526753160186567e-06,0.021503025852847902,0.00294080192887278,-0.0010901107050864112,3.4463501022352055e-08,-0.0008490909566031255,-0.0012857238591192587,0.0072036993548939676,0.044358789372502185,0.015066119990701949,0.000937666926653866,0.0014858457104862043,0.00034299911111737596,0.0021858282588953573,0.005329574481118457,0.0001909718602261507,0.0014164647529673303,0.0005537740522628889,0.0002000359436077111,-0.0002614037813263724,-0.0005599911735147088,0.0014921141667722966,-0.0010526673484270578,8.9706245454071e-08,0.0,0.0,0.0,-0.00554293030762688,0.025004155257898994,0.0379381503870825,0.0722574825640722,0.0018710326224644581,0.01189922520774995,0.015352748657141634,0.001021538780527323,0.012329068752910625,2.3141019685550195e-05,1.1389649530413074e-05,0.0,0.007102846697705656,0.010903714136870211,0.01777863535348709,0.0,5.180770528689925e-07,0.006310403657822355,0.008540368692031872,0.001168534433990191,0.0016357943060842984,0.0,0.0,0.0,0.0,0.0,0.0,0.0035108985711365345,0.012630239077662654,0.0037713378204766983,-0.0007819351426797694,-0.017857918459600004,0.03374925157942274,-0.004023495922584812,0.0918674792993024,6.249999999999999e-09,6.60830100596257e-07,2.82565897999555e-05,1.9431418116075097e-08,7.077145600947334e-05,3.2846644984449064e-06,0.0002036833566137718,1.442596619944138e-05
-0.09360124412628958,0.0006981233202571244,0.0014659182242610551,-0.010880176467826824,-0.013463918167308742,-0.002016611324556081,-0.00044248553705356693,0.0020483145813427407,1.5359551904511582e-06,0.004339515502371912,0.00024530639662581415,-0.001380913047105775,1.1841717405916525e-08,-0.0007855645136675819,-0.0011875234671250207,0.0029489720952848354,-0.021327053049791926,0.003845622750157286,0.00026882215232753795,0.0013461823239258822,0.00013880644747501443,0.0003429491956781231,0.0019441315151348935,8.072194744802084e-05,0.00036451531616211216,0.0002010069443894511,7.388450619856771e-05,-0.0004939737989445949,-0.0006271408140749096,0.0005793544676989859,-0.0008271693085280769,3.092834405653255e-08,0.0,0.0,0.0,-0.0024774306135625364,-0.027313159138433164,-0.013501384407037926,-0.04940378908147996,0.0006873617579185171,0.001087910450622845,0.002951734087603842,0.000160649867832028,0.0025247525485407275,4.456849287759898e-06,8.015545618776156e-07,0.0,-0.002430712441131699,-0.0007515167679315994,-0.002276856907491783,0.0,1.9979957361505814e-07,-0.012356180478961564,0.003066119309926103,0.00023044268022705592,-0.00033526193478419883,0.0,0.0,0.0,0.0,0.0,0.0,-0.005753514285096842,0.0020150406053469007,-0.007005569181035652,-0.001610955716938897,-0.02036162451814435,-0.022349409569087684,-0.005222702132964176,-0.07650271685029893,6.249999999999999e-09,4.801857058900598e-07,4.165803109805532e-06,6.2615812229714125e-09,5.184729066618808e-06,5.532310591929328e-07,2.1974099228712107e-05,8.391163469518654e-06
0.1414311872509203,0.0005631082626400728,0.0035278540444466386,0.005232809969776485,0.0012445297478638293,0.006150984400691344,0.000844562987851193,0.010793792063385934,2.5865055881869553e-05,0.019621366454137593,0.003116953998731206,-0.0009642044406246385,3.4463501022352055e-08,-0.0008490909566031255,-0.001130827565553656,0.007170553450602661,0.039873807029785914,0.015223702803582548,0.0008838045983747202,0.0013346694373663163,1.8263296727089396e-05,0.0021020812691919587,0.005775892245990875,0.000607281654241081,0.0015087075331712432,0.0007488907901155295,0.00012096883152510237,-0.0002662018629686631,-0.00029018489615262826,0.00139773036484677,-0.0010525754152193381,8.9706245454071e-08,0.0,0.0,0.0,0.006154596365081373,0.014237207113171401,0.03371668425377645,0.06949617393059918,0.0018721931251953672,0.0088155740934851,0.014217280771816354,0.0009327202469170933,0.012821580192143333,4.6047032311560465e-05,1.2019764672656325e-05,0.0,0.00600758506622906,0.001062692063376638,0.0002978890315760421,0.0,5.474435687804536e-07,0.010157494449661802,0.009972906684397211,0.0013200191255409886,0.0021312766224169262,0.0,0.0,0.0,0.0,0.0,0.0,0.006565952371298633,0.011137717972177236,0.003407661136350389,-0.0013381674219192351,0.0514827943333992,0.01997438959352619,-0.004216465850292441,0.09176895231601599,3.8749999999999994e-07,6.60830100596257e-07,2.9170899980889096e-05,1.9431418116075097e-08,5.481781978431934e-05,4.188713199587345e-06,5.652651505567665e-05,4.989988949461547e-05
-0.09419086491553189,0.0006981075541022366,0.0014661321492443356,-0.010880920024065847,-0.013452463785636873,-0.0020170280494357334,-0.00044248553705356693,0.0020481983253717068,1.5359551904511582e-06,0.00433958486168815,0.0002453358935117911,-0.001435682429304444,1.1841717405916525e-08,-0.0007855645136675819,-0.0011875234671250207,0.0029493050249473044,-0.021225030481027692,0.0038778181549418457,0.0002659354634670501,0.0010674109369866905,0.00013878387080181568,0.0002444346494373026,0.0019441315151348935,8.101623964453926e-05,0.00036451531616211216,0.00020087293609110963,7.388450619856771e-05,-0.0004940319035999384,-0.0006271408140749096,0.0005793549472714007,-0.0008274296484025311,3.092834405653255e-08,0.0,0.0,0.0,-0.002173620238049827,-0.027392958203907393,-0.01363902465350389,-0.05037484264907275,0.0006873617579185171,0.0010773062198917323,0.0029562175559836286,0.000160649867832028,0.002736413186941294,4.56342353681556e-06,8.015545618776156e-07,0.0,-0.0029807626249423657,-0.0009366675177750439,-0.0022768727884585967,0.0,1.9979957361505814e-07,-0.01239710467471568,0.0030664998406073857,0.00023044268022705592,-0.00033526193478419883,0.0,0.0,0.0,0.0,0.0,0.0,-0.006780227854789546,0.0022416924112147038,-0.007043445703989043,-0.001610955716938897,-0.020361729199980274,-0.022505886288524322,-0.005223191788376294,-0.07317546109094539,6.249999999999999e-09,4.801857058900598e-07,4.165803109805532e-06,6.2615812229714125e-09,5.184729066618808e-06,5.532310591929328e-07,2.1974099228712107e-05,1.0658569384568201e-05
0.15835836881086232,0.0004555554450912685,0.0036840375884440485,0.0044496152812317,0.0014258058513838406,0.004936907079526752,0.001731514260711605,0.013076944755182215,8.2731671230666e-06,0.021503025852847902,0.00294080192887278,-0.0010901107050864112,3.4463501022352055e-08,-0.0008490909566031255,-0.0012857238591192587,0.006931338113427764,0.043935193555952816,0.015064855542490851,0.000937666926653866,0.0014858457104862043,0.00034299911111737596,0.0021858282588953573,0.005329574481118457,0.0001909718602261507,0.0014164647529673303,0.0005537740522628889,0.0001972357841944174,-0.0002614037813263724,-0.0005599911735147088,0.0014921141667722966,-0.0010526673484270578,8.9706245454071e-08,0.0,0.0,0.0,-0.005529912830151029,0.02490218884005089,0.03687234155134021,0.07079918169174165,0.0018710326224644581,0.011899422459480129,0.015352748657141634,0.001021538780527323,0.012329068752910625,2.3141019685550195e-05,1.1383054361315743e-05,0.0,0.008533146357353815,0.01266635895102176,0.017793895017852873,0.0,5.180770528689925e-07,0.006310403657822355,0.008540368692031872,0.0011677732109634216,0.0016357943060842984,0.0,0.0,0.0,0.0,0.0,0.0,0.00351045832163114,0.012630239077662654,0.0037713378204766983,-0.0007819351426797694,-0.019301209711474622,0.03593736099315122,-0.004023495922584812,0.09121729446592888,6.249999999999999e-09,6.60830100596257e-07,2.82565897999555e-05,1.9431418116075097e-08,7.077145600947334e-05,3.2846644984449064e-06,0.0002036833566137718,1.442596619944138e-05
0.14143137088061303,0.0005631082626400728,0.0035278540444466386,0.005232809969776485,0.0012445297478638293,0.006150984376705097,0.000844562987851193,0.010793792063385934,2.5865055881869553e-05,0.019621366454137593,0.003116953998731206,-0.0009642044406246385,3.4463501022352055e-08,-0.0008490909566031255,-0.001130827565553656,0.007170537499922266,0.039873744238479426,0.015223702803582548,0.0008838045983747202,0.0013346694373663163,1.8263296727089396e-05,0.0021020748311419745,0.005775892245990875,0.000607281654241081,0.0015087075331712432,0.0007488907901155295,0.00012096883152510237,-0.00026620186613141386,-0.00029018489615262826,0.00139773036484677,-0.001052575435133673,8.9706245454071e-08,0.0,0.0,0.0,0.006154596365081373,0.014237207113171401,0.03371668201455332,0.06949611247354522,0.0018721931251953672,0.0088155740934851,0.014217280771816354,0.0009327202469170933,0.012821580192143333,4.6047032311560465e-05,1.2019764672656325e-05,0.0,0.00600758506622906,0.001062692063376638,0.0002978890315760421,0.0,5.474431962638294e-07,0.010157487623395958,0.009972906684397211,0.0013200191255409886,0.0021312766224169262,0.0,0.0,0.0,0.0,0.0,0.0,0.006565952371298633,0.011137717972177236,0.003407661136350389,-0.0013381674219192351,0.051482793993047164,0.019974381501920553,-0.004216465850292441,0.09176893286829656,3.8749999999999994e-07,6.60830100596257e-07,2.9170899980889096e-05,1.9431418116075097e-08,5.481781978431934e-05,4.188713199587345e-06,5.652651505567665e-05,4.989988949461547e-05
-0.09362725801652234,0.0006981233202571244,0.0014659182242610551,-0.010880176467826824,-0.012748430032698412,-0.0020165583716563,-0.00044248553705356693,0.0020487872186331804,1.5359551904511582e-06,0.004339515502371912,0.00024530639662581415,-0.001380913047105775,1.1841717405916525e-08,-0.0007855645136675819,-0.0011875234671250207,0.0029489720952848354,-0.022441691850377848,0.0038434541590944924,0.00026882215232753795,0.0013461823239258822,0.00013880644747501443,0.0003429491956781231,0.0019362746761454122,8.072194744802084e-05,0.00036451531616211216,0.0002010069443894511,7.388450619856771e-05,-0.00048342861811648865,-0.0006271408140749096,0.0005791328532255696,-0.0008271693085280769,3.092834405653255e-08,0.0,0.0,0.0,-0.0024765765033544812,-0.027313159138433164,-0.013523750892118106,-0.04939012918186551,0.0006873617579185171,0.001087910450622845,0.002683964642293683,0.000160649867832028,0.0025247525485407275,4.456849287759898e-06,8.015545618776156e-07,0.0,-0.002430712441131699,-0.0007515635324287808,-0.0023003704926731748,0.0,1.9979957361505814e-07,-0.012378909723165353,0.003066119309926103,0.00023044268022705592,-0.00033526193478419883,0.0,0.0,0.0,0.0,0.0,0.0,-0.005779304746020178,0.002033187737689284,-0.007031359641958988,-0.001610955716938897,-0.0202768593659606,-0.022341222875641224,-0.005222702132964176,-0.07581598256225892,6.249999999999999e-09,4.801857058900598e-07,4.165803109805532e-06,6.2615812229714125e-09,5.184729066618808e-06,5.532310591929328e-07,2.1974099228712107e-05,8.391163469518654e-06
-0.08872273420257216,2.662920744297443e-05,-0.0037345515983644275,-0.008181334581440701,-0.0016437378350203067,-0.006054593807927231,-0.0022989745909348614,-0.002602663816164907,9.089514793705427e-07,-0.0030761176481669786,-0.0004095336966025339,-0.0023165860438737985,1.3969134378843785e-06,-0.0015848033323077374,-0.002224240752019647,-0.002803239741432745,-0.02404243477489669,-0.022119905358380963,-0.00539644323936162,-0.004925520149588052,2.401641718170215e-05,-0.004348623512084083,-0.008309716209345336,-0.001735949592844745,-0.0026441866413083603,8.99086479832985e-05,-0.0006819078282212245,-0.002417522099380567,0.0006541902017212263,-0.00021009397278139876,-0.0011527698421334104,3.092834405653255e-08,0.0,0.0,0.0,-0.0036353720824678377,0.0016824941508101579,-0.014701884804252031,-0.029642606978748192,0.0003518152681038682,-0.0033155717308741618,-0.004411895567563347,0.00023332264640206992,-0.005234100715195788,3.2081654262543765e-06,6.479862479418415e-07,0.0,0.0009789536540441503,-0.0003311855515596829,-0.0007825945338818777,0.0,9.149383046910342e-08,-0.005793383985433587,-0.001328489541450935,-0.001966092152341228,-0.0013713649350373118,0.0,0.0,0.0,0.0,0.0,0.0,-0.004813806205105778,-0.005216192596823403,0.00012918530303097288,-0.001686270105149194,-0.016106517861512334,-0.013605789176874113,-0.005285481301284921,-0.04232218444141611,-5.95960906417575e-08,7.994668937318382e-07,-0.0005455536840897816,7.2084122840658865e-09,-1.2571749553540804e-05,9.349340731454518e-08,-0.00017133540555474725,-0.0012418105347847483
0.05581108075346654,-0.0014027356275617972,-0.005181154297282457,-0.00865467301932387,-0.0096177624642477,-0.001711034297660209,-0.00011444856709188896,0.002364047348167215,1.1415145692731442e-06,0.002449912109712109,0.0002086123019204736,-0.0009046104629466157,4.6827777404796073e-07,-0.0005700875265139294,-0.0009570860639327708,-0.0029807049212641637,-0.032979365313518604,-0.026641409482473934,-0.0014146291668711698,-0.006875111226407015,-0.0008808762557990077,-0.0049891398581685415,-0.009592945574708165,0.00012429665327917983,-0.004646039337268351,-0.0011683127970303175,-0.00011878105411151197,-3.6932150477135463e-05,0.00011413601545316398,0.0006198983047196189,-0.0007480336845095495,5.35592739363566e-08,0.0,0.0,0.0,-0.02885752046329691,-0.022823949951320456,-0.02619162691634584,-0.0573104157995527,0.00034421942013799253,-0.0002958349136546719,0.0006432339816518938,0.0004532215255417721,0.002254223063445896,4.076436956478516e-06,9.200898124031796e-07,0.0,-0.0031455909133504168,-0.00472000448759139,-0.001364449114465594,0.0,1.0891084318662922e-07,-0.008747715214834532,-0.0008709491771796436,0.0002844965798150475,-0.0008445019612099308,0.0,0.0,0.0,0.0,0.0,0.0,-0.007729494652038156,0.0007797761656850908,-0.010367440889979866,-0.0011612542731130845,-0.02693882703200648,-0.03235574047341197,-0.004496003449413214,-0.0654230931219058,1.4899022660439371e-08,4.801857058900598e-07,5.897350050950834e-06,6.2615812229714125e-09,-0.0009159419848884259,3.4677055484358804e-07,-0.0006554468074881765,-0.0020455937329249543
